settlement_lag,price_deviation,volume_vs_avg,price_pct_change,volume_pct_change,volume_bucket,price_bucket
9,0.19497005693922606,0.5620502111419456,-2.075951182736283,-0.46841530865295866,low,high
2,-0.047091344440938765,1.6872667273456523,-1.2415311621702894,2.0019857548270426,high,normal
6,0.02042578417420673,1.4776377381187245,-1.4337481636317357,-0.12424176084874783,high,normal
3,0.11021354909518158,1.5038267463001982,4.395805035204329,0.01772356478578896,high,high
8,0.007775521584589374,-0.0030651015511973245,-0.9294504019839307,-1.0020382012480749,low,normal
2,0.00865433894885805,1.974335478860743,0.11302359008435414,-645.133789984709,high,normal
4,0.20609468408716594,0.7207426289530564,22.814029622026805,-0.6349441943023033,low,high
2,0.030273894914075283,1.3889773863963777,-0.853106861789452,0.9271475428253668,high,normal
6,0.17255939715809782,2.261899895308516,4.699940415591175,0.6284641618081959,high,high
4,0.10893348886367796,2.0776663740953087,-0.36871888371356676,-0.08145078462372812,high,high
8,0.4033775088373832,0.5112189372636565,2.702970620377171,-0.7539456076116842,low,high
6,0.08188268357382605,0.2777413314988635,-0.7970073150339275,-0.4567076623070774,low,normal
1,0.1275946540301546,1.715173299423964,0.5582617528053326,5.175434135668001,high,high
3,0.22033134279927347,1.0710279057969998,0.7268070082873714,-0.3755570319589855,normal,high
8,0.012723551990033971,0.74955927934896,-0.9422526462718226,-0.3001496270153863,low,normal
1,-0.12757061934588818,1.3106092734695238,-11.026336941587612,0.748506501857827,high,low
9,-0.09482911622469135,0.9185602112702795,-0.2566539481353717,-0.2991349673281255,normal,low
8,-0.0929013851004976,1.3506620685243718,-0.020328472951557597,0.47041212100460705,high,low
9,-0.19006619363934368,1.0334909039093665,1.0458919254404706,-0.23482643957087046,normal,low
4,0.0635610338403768,1.3611939641640833,-1.3344152509361331,0.3170836424540562,high,normal
1,-0.12590330960981683,0.5527336554318056,-2.9808253894359638,-0.5939346852957562,low,low
3,0.0389705642403694,1.7122310065663173,-1.3095277190182046,2.0977505888051833,high,normal
6,-0.03173488874212726,1.348811685366219,-1.8143297219508374,-0.21224900133592017,high,normal
7,-0.008324298658502994,1.3231486847017861,-0.7376925211194234,-0.019026377768565306,high,normal
2,0.1112113295657712,0.44116503649400307,-14.359843769201209,-0.6665793938392995,low,high
0,-0.10837982487770957,1.8498162083221235,-1.9745394223851351,3.1930254106781844,high,low
3,0.12777820918735464,0.9931419503168659,-2.1789851970284437,-0.4631131753258364,normal,high
1,0.31346157332779045,1.3640244312149206,1.453169247881521,0.3734435754926304,high,high
7,0.06862181659035171,0.8385877681266957,-0.7810837996445801,-0.385210595253213,normal,normal
3,-0.15641913705449373,1.1304445323410486,-3.279437427141595,0.3480336528951833,normal,low
1,-0.12300360226795926,1.1485636760597022,-0.21362817501603448,0.016028335048983378,normal,low
5,-0.04965258015702312,-0.40996546600171047,-0.5963323086355095,-1.3569375164363116,low,normal
5,-0.11897805941391318,1.2912240623274156,1.3962110133582715,-4.149592269125488,high,low
9,-0.19823606192200996,1.9826707308610423,0.6661564569007286,0.5354970440121001,high,low
3,0.030881455392338365,1.2698901294959786,-1.1557812190825691,-0.3595052825819013,high,normal
5,-0.044239466345159795,0.5211458755551309,-2.432557688201947,-0.5896134134360312,low,normal
1,0.03794417671161163,1.3249807830769436,-1.8576996932008214,1.5424374349419114,high,normal
9,0.2372774824430576,1.5297402650866694,5.253330629530994,0.1545376994330605,high,high
1,-0.047270566784871855,1.2562332580951936,-1.1992206184007197,-0.17879310183155828,high,normal
9,-0.23708400093606224,0.962936446784978,4.0154677013929305,-0.2334732100270429,normal,low
3,-0.07977849845071022,0.8789253870880347,-0.6635011298285572,-0.08724465667224124,normal,normal
7,0.15408504342332852,0.8768451223165965,-2.9314106734977887,-0.0023668274941178735,normal,high
6,0.135354054143391,1.3488884505056062,-0.12156266996321363,0.5383428796888172,high,high
8,0.1037279295227134,0.2964380024701859,-0.23365480126050453,-0.7802353468449733,low,high
7,-0.12494134463242068,0.8140634195722967,-2.204510156592513,1.7461506716034854,normal,low
4,0.1503805236065397,1.7978049115054742,-2.203608973866589,1.208433481079433,high,high
1,0.1953798156074132,1.817097633288588,0.29923617049380047,0.010731265478053587,high,high
4,-0.13908432597799522,0.260926456099169,-1.711866400045461,-0.8564048230986117,low,low
7,-0.00831401950850491,0.4342931943681956,-0.9402231743221714,0.6644275971890561,low,normal
9,0.40408039273642243,0.8646897102360316,-49.60229066374745,0.9910275395725958,normal,high
8,-0.1479748552926775,1.4462947585571762,-1.3662015231439355,0.6726170572359254,high,low
8,-0.341017333848745,0.08626282297350485,1.3045627121868195,-0.9403559872819005,low,low
0,0.27658088689295973,0.972595682541261,-1.8110464174106604,10.274795433485737,normal,high
8,0.22732095434091204,0.7629104217101774,-0.17810316940342985,-0.215593452238246,low,high
6,-0.091393464715485,1.662982337142617,-1.4020459309634197,1.179787154322514,high,low
8,-0.022598356373617304,0.16154576301537282,-0.752735532633895,-0.9028577998651836,low,normal
7,-0.24498701003779044,1.0462703077468112,9.840921613387918,5.47661868821188,normal,low
0,0.01779045452194042,0.8031952813257032,-1.0726179503117172,-0.23232526491608152,low,normal
7,0.2331827430742801,1.734899463138644,12.10718300011408,1.1599970810026785,high,high
7,-0.10852096835165562,1.2988263231766248,-1.4653902210811818,-0.25135355058160536,high,low
10,0.17542039575725854,0.7070921703711326,-2.616465448306906,-0.4555914383982065,low,high
2,0.09274477147808641,1.4266932216645412,-0.4712999530201504,1.017690594587846,high,normal
0,0.11556337817622792,0.8055855733457131,0.24603658335104162,-0.4353477249959692,low,high
7,-0.09686183611727367,1.4996648556198768,-1.838170687339761,0.8615835551666502,high,low
2,-0.07092483658669888,0.881461504557211,-0.267773155767686,-0.4122276712333407,normal,normal
2,-0.36935448689428035,1.5273332893843816,4.207688937609036,0.7327282944155511,high,low
0,-0.11333388250202113,1.218040977563625,-0.6931568817398435,-0.20250479313878,normal,low
10,0.23269709160625182,2.6302455403457117,-3.0531996828230255,1.1594064475620809,high,high
4,-0.18586643882045473,0.9735519972919978,-1.798748439602161,-0.6298626944296475,normal,low
9,-0.15606033077138096,1.1914311458107243,-0.16036304476606555,0.2237981629381609,normal,low
6,0.1280379647414248,0.7602876291420344,-1.8204388912195293,-0.3618702752439067,low,high
9,0.08055365839861872,1.0013426703773893,-0.37086114605696496,0.3170576923727926,normal,normal
8,0.13797264995926012,-0.35091756707472044,0.7128042686342595,-1.350447032225707,low,high
6,-0.23264410801808078,1.232792008270516,-2.686161047763994,-4.513052990043155,high,low
8,0.5128115898600693,1.671437106474706,-3.2042749942337427,0.3558143590008873,high,high
7,-0.2431506748334501,1.1983150022996771,-1.4741520660634806,-0.2830630613274522,normal,low
1,0.030849462746813622,0.34306927101131135,-1.126873852058788,-0.7137069381982786,low,normal
0,-0.03173109917371728,0.5991064236454995,-2.028578663885961,0.7463132791795459,low,normal
6,-0.2373283034730095,-0.21509606357813515,6.479359670893071,-1.359028137721005,low,low
6,-0.07404188456264997,1.489462003432712,-0.6880191554098793,-7.924636270210749,high,normal
7,0.004661520177173923,0.49674335364520983,-1.0629578812682654,-0.6664947796584388,low,normal
4,-0.129994642372694,0.985645704893886,-28.886748835549202,0.984215184080482,normal,low
2,0.18744472430696985,0.92313121383639,-2.4419419207259843,-0.06342491094629821,normal,high
7,-0.032325149092494225,1.7438635178291333,-1.1724516345392404,0.8890743717590346,high,normal
5,-0.2682549342036573,1.0426406589828692,7.29864491687511,-0.4021087956006951,normal,low
10,-0.2852251065338594,1.4044464600530049,0.0632613613635098,0.34700910419423825,high,low
2,0.12123301812229124,1.2732318820738313,-1.4250432915795914,-0.09342796732473624,high,high
0,-0.29735415654006725,1.6797057099806998,-3.4527489387430537,0.31924571920458567,high,low
2,0.06328521460981673,0.8804381527485207,-1.212827745023599,-0.47583785212075214,normal,normal
4,0.08893103713339183,1.9348076652522583,0.4052419302311563,1.1975509116821486,high,normal
2,-0.1990710727848034,0.007168921800342454,-3.2384881499381075,-0.9962947625600771,low,low
0,0.1781476167549781,1.428736749000618,-1.8948945432546915,198.2959037344177,high,high
4,-0.34355872475232646,0.566690195667934,-2.9285058706390252,-0.6033627635991542,low,low
9,0.05929178679971173,0.7536252236100237,-1.1725812285583943,0.32987164657358714,low,normal
6,-0.008171586719201726,1.2847071334505178,-1.1378198762470328,0.7047029388115484,high,normal
6,-0.02379959514617874,1.2807010249238715,1.9124815001050002,-0.003118304882363754,high,normal
10,-0.23557932859611452,1.3032140068450357,8.898459496859934,0.01757863973170659,high,low
8,-0.18740440087998517,0.30692102794738096,-0.20449556420428616,-0.7644891580850874,low,low
9,0.3237604050041196,1.7245151156396201,-2.727602999096364,4.618758438197574,high,high
9,0.24303100177435077,0.5496764408861621,-0.24934921621666994,-0.68125739467219,low,high
2,0.14841691770475973,0.6163564548874004,-0.3893087029178205,0.12130775314608733,low,high
6,0.18796962070593756,1.3189483690834143,0.26649726737930624,1.1399116673879361,high,high
0,0.16920270893425376,0.8566394126193797,-0.09984013215115772,-0.3505133084059311,normal,high
3,-0.06467124245724175,1.154130420281246,-1.3822116257155832,0.347276815985172,normal,normal
3,0.009520710362870265,-0.07830034831639399,-1.147217062810646,-1.067843587640046,low,normal
4,-0.2945016756082018,1.1421622247596157,-31.932741821106784,-15.586936703581403,normal,low
6,-0.017939125361505236,1.1089159397561075,-0.9390865083383395,-0.02910819871538428,normal,normal
6,0.23668284990783733,0.7450707311178584,-14.193667201619787,-0.32810891754182236,low,high
10,-0.13214144965142713,-0.03703797988239477,-1.5583059765542036,-1.049710689650666,low,low
3,0.20462824093744528,0.8935958692591977,-2.5485545336246074,-25.12647428657279,normal,high
6,0.018317147738752614,0.9813130701006935,-0.9104857293654195,0.09816204825813979,normal,normal
10,-0.27707437313394645,0.8163855048347525,-16.126502067117958,-0.16806824477433857,normal,low
2,-0.22146390266926233,0.08191276778375112,-0.20070593261903824,-0.8996641080731445,low,low
5,0.183860573941551,1.797367003658458,-1.8302056078914641,20.942452346421607,high,high
1,0.11050481705167699,0.6805692360278135,-0.39897491516149464,-0.6213521030248434,low,high
9,0.020352814597525075,0.8888976685385496,-0.8158196616170389,0.30610909439083445,normal,normal
8,-0.05480636284958912,-0.20473716060914526,-3.6928149218365913,-1.2303270307208216,low,normal
4,0.04211359552571709,1.7974276743491036,-1.7684070486723207,-9.779196062899857,high,normal
5,0.1760592498506498,0.7667250341329719,3.1805798733840582,-0.5734320523296585,low,high
3,0.29517065609745696,1.0492314085371013,0.6765415980577492,0.36845852401779644,normal,high
10,0.30473683988812095,1.5603687224083256,0.03240899321477775,0.4871540345745857,high,high
9,0.07439198015169962,0.661847897641687,-0.7558812377951698,-0.5758387821180055,low,normal
6,-0.034386338072904116,1.481622493693272,-1.4622317890017678,1.2386147919674992,high,normal
8,0.029249601563771117,-0.030662727970570902,-1.850616936928778,-1.020695371527559,low,normal
6,0.10442407145101595,1.2754933287856567,2.5701023558678755,-42.59751637264088,high,high
0,0.1036133887690183,1.7861210832598264,-0.0077633697933138235,0.4003374560651891,high,high
0,0.261597327428021,0.7097915763909851,1.5247444421607597,-0.6026072459233538,low,high
8,0.423151144383331,1.5594408101491994,0.6175667715862343,1.1970404580994765,high,high
10,-0.04105092592281729,1.9169613260968918,-1.097012442168015,0.22926199803215774,high,normal
8,0.4311769817648925,0.8725790809729904,-11.503465441329592,-0.5448113276496604,normal,high
3,0.23444784935167873,0.8312358570750695,-0.4562607484471054,-0.047380489401396275,normal,high
8,-0.020164598037041584,0.550853127083848,-1.0860088846743656,-0.33730827129838303,low,normal
2,0.299712967773016,0.7451349224074333,-15.863324685295233,0.35269255228174945,low,high
6,0.337129660283833,0.5923200548636899,0.1248417537246973,-0.20508348615579386,low,high
5,-0.09205908883876936,0.5504444507863864,-1.2730673081723627,-0.07069759622935667,low,low
7,0.34644305049712965,1.5994176483556783,-4.76326829721163,1.9056840269180442,high,high
10,0.21501656420719267,0.6050369873558702,-0.37935956891427347,-0.6217141983034302,low,high
8,0.4737118255958384,1.1292609573598116,1.2031410805139817,0.8664329304806679,normal,high
4,-0.0848077163998998,1.0191167176081188,-1.1790280753351006,-0.09753656941191668,normal,normal
0,-0.07068534874719921,1.7490472812855613,-0.16652220166038179,0.7162384357609202,high,normal
2,-0.40533242594866803,0.7484218839724932,4.734320239379573,-0.5720973972628126,low,low
9,0.11423878411359244,1.1905740233271611,-1.2818397364736367,0.5907792768001401,normal,high
7,0.07505025112374368,1.3955348511380545,-0.34304052948324404,0.1721529479016457,high,normal
10,-0.11259873430713335,1.7448748036602906,-2.5003112264272014,0.25032692822923797,high,low
5,-0.016370146297611608,0.7411233274773665,-0.8546151837465679,-0.5752570179117242,low,normal
7,-0.262244202035023,0.6910537656338098,15.019661478119122,-0.06755901479175319,low,low
8,0.23968899056633722,0.46910947301997363,-1.9139915723830816,-0.32116790856392596,low,high
3,-0.09793989490566203,2.1181498104241205,-1.4086124050764686,3.5152569543909733,high,low
0,0.6188098031241903,1.6922362190901938,-7.318260844778751,-0.20107812452068508,high,high
0,-0.03512026014220656,0.9788993028439784,-1.0567545309801083,-0.4215350718765083,normal,normal
9,-0.151923768209662,1.9657195755635282,3.3258155718238607,1.0080917106106408,high,low
3,-0.08246262374697239,0.9490683028171714,-0.45721051604532303,-0.5171903894048089,normal,normal
6,-0.2823921953088503,1.3622052357167647,2.4244871491760933,0.4353079032070255,high,low
1,0.09645437814058845,1.0050859508613603,-1.34156177027165,-0.2621626136002153,normal,high
2,-0.08397993995582445,1.1989027258752356,-1.8706700678057175,0.192836020489366,normal,normal
0,0.22625055807954758,1.1458807212667734,-3.694102403485416,-0.04422544336927292,normal,high
4,-0.05494949903488349,0.7875073133116752,-1.242870114890783,-0.3127493126500249,low,normal
0,0.27688842233712935,1.5462492690426766,-6.03896172304233,0.9634729010201721,high,high
7,0.1514911498634082,1.3579762088419505,-0.4528801580625208,-0.12176113125491783,high,high
0,0.005719355343668814,1.5138472967507393,-0.9622462741300356,0.1147818988977074,high,normal
10,0.3160465174701643,1.160113592749673,54.25911549105269,-0.2336653800950108,normal,high
0,0.1904586922074419,0.5467150591114329,-0.3973713308661224,-0.5287400625867833,low,high
1,0.5892425653326451,1.8546930332788512,2.0938076834574697,2.392430851078537,high,high
1,-0.08189104899564091,0.8687218832162871,-1.1389768048230036,-0.531608806617178,normal,normal
5,0.015323221091692122,1.1820335142842073,-1.1871171670118401,0.360658154377256,normal,normal
6,0.31374180220218595,1.3176906794111345,19.474924973332737,0.11476592117531936,high,high
4,-0.3087075623670225,1.1787108581088095,-1.9839541948193464,-0.10547226558848699,normal,low
0,0.2633887126465124,1.457708510615137,-1.8531981226082486,0.23669727871512714,high,high
0,0.08786055153629417,1.5366889611582493,-0.6664224876856828,0.054181237173255736,high,normal
2,-0.17764215108944958,0.887583248476376,-3.0218647388762143,-0.4224053982873818,normal,low
1,-0.2726079317102243,1.8127336709778237,0.5345903550388547,1.0423252400150176,high,low
4,-0.1344978946260568,0.8665482229193674,-0.5066251602355252,-0.5219660577872234,normal,low
9,-0.4569639144651144,1.1683745244403942,2.3975544058559937,0.3483087190510712,normal,low
5,-0.09790788873830075,0.8061609081978842,-0.7857426250978615,-0.31001498977050723,low,low
6,0.12451126666851633,0.6632632386746049,-2.2717184312014336,-0.17725700672179323,low,high
3,-0.09526012819376557,1.5220955443954325,-1.7650723564428477,1.29485889710551,high,low
6,0.27766254028676157,2.560948448713022,-3.9147823496728567,0.6825149105407939,high,high
10,0.3319895205450576,0.8191200558398415,0.19565829874706453,-0.6801497288039977,normal,high
7,0.25512889652515486,1.6076607873390394,-0.23151521136484554,0.9626680800663698,high,high
10,0.046128182052872994,0.8370443436499029,-0.8191965603225,-0.47934020022012347,normal,normal
0,-0.46493585449729385,0.9947575115719978,-11.079214783803437,0.18841674173962164,normal,low
5,-0.1407394984065212,1.878791886115836,-0.6972926543626238,0.8886933390900604,high,low
7,-0.028407705354877372,0.46323235746234703,-0.7981539960244658,-0.7534413678887972,low,normal
4,-0.17877352990096218,0.3309204656884386,5.29313517820855,-0.28562748185107767,low,low
3,-0.027901095097314213,0.9564006756184253,-0.8439305018322847,1.8901224758908564,normal,normal
1,0.32201349373867594,1.3318280139688372,-12.54124928127546,0.39254189998104505,high,high
5,-0.32915530590306363,1.2318332858404408,-2.02217861146584,-0.07508081154593893,high,low
5,0.36233841122380533,1.180339587846498,-2.100812913313675,-0.0418024894974407,normal,high
10,0.17694528435082746,1.0170659907557889,-0.5116573930067443,-0.1383276463586195,normal,high
0,0.05364336165553912,1.3932700134919598,-0.6968364438060919,0.3698914585243491,high,normal
8,-0.14272331114815276,-0.4568362210224861,-3.660595957140494,-1.3278877867166,low,low
10,-0.1747900690982851,0.6245973474561296,0.2246777887379987,-2.3672237854917944,low,low
5,-0.325243542917748,0.9531937953582761,0.8607667162993244,0.5260932490995351,normal,low
2,0.3433530960628774,1.3522673995512546,-2.055679977479858,0.4186699558225504,high,high
3,0.3075223120148083,1.7448825700342832,-0.10435550009284755,0.29033841281193085,high,high
10,-0.28125692571665645,0.5574501459164298,-1.9145903068754015,-0.6805228297366297,low,low
3,-0.11052559898124029,1.7285393127682838,-0.6070297693128244,2.1007962334041936,high,low
2,0.08662895384638172,0.7737191653993185,-1.7837908560991869,-0.5523855548531351,low,normal
9,-0.05990182763444161,0.9350451085096568,-1.6914758285164673,0.2085071048060152,normal,normal
2,-0.38373495140636354,1.2907162593988066,5.406064164655444,0.3803786016869757,high,low
2,-0.13155455211113765,0.8983819603466136,-0.6571733910893475,-0.3039663413203888,normal,low
3,0.3902068596040038,1.555058803333159,-3.966122063753111,0.7309550636270417,high,high
6,-0.11799571808288883,0.7976979274434282,-1.3023927313903072,-0.4870303774149126,low,low
3,-0.032693467340441394,0.8052325043598331,-0.7229266631737,0.009445401143955312,low,normal
8,-0.22903548480707614,1.525989977104666,6.00554280223934,0.8950923725040651,high,low
0,0.11755259705674961,0.6184378058661709,-1.5132505871558195,-0.5947300997090672,low,high
7,0.02303035980491674,1.12446454765833,-0.8040846363113643,0.818233841773998,normal,normal
6,-0.14840394831139572,0.169758666153088,-7.443839764922519,-0.8490315532787527,low,low
1,-0.260931079161485,1.9098196760305952,0.7582489019360443,10.250204300664828,high,low
7,0.28090867480217513,1.6032759681183875,-2.076562729533366,-0.16050924166271752,high,high
0,-0.3211086813282161,2.3750535997903777,-2.143107031330916,0.48137541322829924,high,low
10,0.100763139117911,1.6691818657231927,-1.3137976173709163,-0.2972024438225248,high,high
8,-0.43077584894231463,0.4351748851997592,-5.275133275058346,-0.739288513650839,low,low
8,0.1414423366024765,1.334324930080296,-1.32834323685917,2.0661809205000377,high,high
1,0.19405977745201217,0.5409956188890978,0.3720063038651358,-0.59455481442849,low,high
6,0.2189567423279827,1.7890187535265492,0.1282953386985468,2.3069006310997353,high,high
9,-0.03224169371397364,0.4494298560112139,-1.1472514313611668,-0.7487841560490694,low,normal
2,0.3168007211127392,0.4254225578801012,-10.825808902075046,-0.053417230319726894,low,high
6,0.46155833899921367,0.19509427315165662,0.4569358850510945,-0.5414106056721117,low,high
9,-0.06432462720919266,0.7558100893684992,-1.1393640235136175,2.874076246107798,low,normal
8,-0.09020100602598553,0.6552610876082143,0.40227794453653476,-0.13303474401128523,low,low
3,0.02983545206898713,0.3691754470803673,-1.330766289462359,-0.4365979392612732,low,normal
0,-0.09553602917884144,1.994904552121762,-4.202097590408147,4.403676132577374,high,low
1,-0.12477403920202412,1.2649403481933224,0.30604171300075445,-0.3659143507152042,high,low
0,-0.10734770804830192,1.2061172699283558,-0.1396631163435118,-0.046502649985813105,normal,low
4,0.34315120160124907,1.7945822096239632,-4.196632772511972,0.48790026837984235,high,high
4,0.1543763990070864,1.1281288960214673,-0.5501213509184328,-0.37136962019819897,normal,high
10,-0.09618922545161823,0.6256598992474303,-1.623082453472715,-0.4454003425903519,low,low
6,-0.4910250051444572,0.1498951287411716,4.104781776119359,-0.7604207510798251,low,low
8,-0.30889289872129355,0.5974713038282982,-0.3709222636626851,2.985928754629309,low,low
8,0.10068581652037555,1.7527078002542313,-1.3259570451026195,1.9335430656229913,high,high
2,-0.4243111882777635,0.37233194215692,-5.214210133478896,-0.7875675899297573,low,low
2,0.058598705490391145,1.1765636189989384,-1.1381031354092674,2.1599857164633844,normal,normal
2,-0.21311274497300514,1.5169625715427788,-4.636816601826652,0.2893162316487943,high,low
3,0.01836115491613468,1.1426724202216259,-1.0861570006921006,-0.24673657632863877,normal,normal
7,0.012771260266828573,1.1994916643952918,-0.30444134232504316,0.049724875798302426,normal,normal
5,0.024117986778142125,1.3278019564367132,0.8884578557047316,0.10697055748703965,high,normal
7,-0.07888436941570413,1.1896404359113246,-4.270769245432882,-0.10405280686297413,normal,normal
0,-0.08545712512154646,1.804537086236641,0.08332139503081115,0.5168760507491279,high,normal
7,-0.14415808378728776,0.47985413588619474,0.6869053760262867,-0.7340846361396043,low,low
3,0.09677846344837801,1.120212438419393,-1.6713356678018787,1.3344853251094406,normal,high
10,0.16103853495618964,0.09087978300142618,0.6639914420845108,-0.9188727245970805,low,high
0,-0.24379450450722528,-0.036873093593268624,-2.513889235104811,-1.4057348331552462,low,low
7,-0.010325694458453882,0.9591644845740082,-0.9576459097003647,-27.01258508857821,normal,normal
3,0.0393164146975476,1.2716897844723785,-4.807629099983522,0.32583076721942184,high,normal
5,0.03675422692460841,1.8153338886187824,-0.06516839830512333,0.42749742176466476,high,normal
7,0.03335392391930355,2.2098958665052315,-0.09251461096650693,0.21734953573012183,high,normal
3,-0.08040696206904488,1.6599303353327404,-3.410719718123163,-0.24886490784844828,high,normal
2,0.05580608509250783,1.3635828721990142,-1.694045436570375,-0.1785300604644483,high,normal
8,0.12360574219672403,1.0799824278869077,1.2149151296283733,-0.20798181767621615,normal,high
2,0.028207331164512836,0.23438596840831127,-0.7717959484469612,-0.782972424035722,low,normal
8,0.1011879673067448,0.9269816971291008,2.58729320106851,2.95493682247333,normal,high
1,0.19807068220750143,1.6451883756291128,0.9574529213247551,0.7747797833811894,high,high
1,-0.3701880715790536,1.4491409280140202,-2.868969538819681,-0.11916413373643309,high,low
1,0.18869276837307353,0.35683292665852584,-1.509721362895882,-0.753762439690701,low,high
5,0.06848555304425494,1.3070128236292402,-0.6370525821697159,2.6628145162175483,high,normal
2,-0.22232506554774534,1.2641964059338602,-4.246306055294323,-0.032758988222081675,high,low
8,0.1604941764639377,1.1749450600573688,-1.7218897071660633,-0.07059927196246185,normal,high
3,-0.07966418120479235,0.9860722223113327,-1.4963680487353541,-0.16075035690333805,normal,normal
0,-0.05239328726371059,1.3327919834720967,-0.3423231561368414,0.3516170046328453,high,normal
3,-0.1015359564931324,1.3486565194561992,0.9379573566757231,0.011903234848977151,high,low
0,0.06047976884764492,0.6792706172842973,-1.5956487823280179,-0.4963353474477026,low,normal
4,-0.15707062850241063,1.2275070306910478,-3.597077196146178,0.807095728059875,high,low
3,0.1802949259895572,0.9053024296263931,-2.14785894542206,-0.2624869699387903,normal,high
7,-0.027772517438934337,0.25638306612687844,-1.1540393734682413,-0.7167984336099876,low,normal
7,-0.0728404966975875,0.719196482480918,1.6227545579095506,1.8051637471446855,low,normal
6,0.15057513552279403,0.2181551573272874,-3.0671898511062885,-0.696668208700429,low,high
2,-0.06391135246381612,1.4900467675350524,-1.4244482479920546,5.830215640052959,high,normal
0,0.18963536507246026,1.1779446887771596,-3.967162448640462,-0.20945790800526043,normal,high
0,0.19591859016817315,0.8222546943970275,0.03313319271071635,-0.30195814605639826,normal,high
10,-0.26696076764379545,1.710260671644324,-2.362610701795276,1.0799646183820033,high,low
2,0.22185204044458479,1.0339954537905833,-1.8310286279240886,-0.3954164584767934,normal,high
5,-0.29240719430037715,0.2843886220165628,-2.3180279690662386,-0.7249614386852417,low,low
6,0.23431610537650216,0.7802607299080945,-1.8013349532563123,1.743642570421302,low,high
5,0.4056714384460478,1.816427093636646,0.7312998515155826,1.3279745141737425,high,high
5,0.17496688765382631,0.6652621874554283,-0.5686980371996389,-0.6337523318243865,low,high
5,-0.4313961289399346,1.1376106443789151,-3.465587258964428,0.7100184947083492,normal,low
2,0.2127131438772037,1.3719383122573192,-1.4930807895747733,0.20598230953292163,high,high
5,0.44922579318720235,1.2949742422774713,1.1118854481626865,-0.05609878322678741,high,high
7,-0.060606328199605854,2.2247298994790503,-1.1349128414234886,0.7179723170141343,high,normal
10,-0.006940664005978019,0.4118483715383656,-0.8854795495427628,-0.8148771355862996,low,normal
10,-0.23769734438528645,0.4617684597335985,33.247061114117734,0.12120987150870044,low,low
1,0.06241588376393384,0.4201227764489335,-1.2625855325617907,-0.09018737076302497,low,normal
4,0.25383543650862583,0.8520407894915576,3.0668403810265543,1.0280756894291456,normal,high
0,0.13954742562989078,1.5496886940912256,-0.4502445066406294,0.8187963689109048,high,high
0,0.6283933954575598,0.4841327101017444,3.5030812472613553,-0.6875935715684811,low,high
